	features	ambiguous_features	spliced_features	unspliced_features	gene_count_corr	means	dispersions	dispersions_norm	velocity_gamma	velocity_r2	velocity_genes	spearmans_score	velocity_score	to 10	to 17	to 1	to 3
LRP12	LRP12	LRP12	LRP12	LRP12	-0.0315	0.03191914	0.311232	0.40044123	0.4133243	-0.2886385917663574	False	0.2664970666355072	0	-0.025648397982776756	0.06654419369980515	-0.04947575489305176	0.012036776666160435
TRPS1	TRPS1	TRPS1	TRPS1	TRPS1	-0.0001	0.5280267	0.2993607	0.058473147	4.6077247	0.4002254605293274	True	0.7835107976557933	16	-0.1093997155858254	-0.03744141892086522	0.09608005752334417	-0.007408812239412323
RAD21	RAD21	RAD21	RAD21	RAD21	0.1648	2.0480933	1.3954405	1.2186294	0.07558778	0.49033260345458984	True	0.5212253456841228	12	-0.09228537068074182	-0.028805508224412583	0.003420975183891086	0.17918969475960428
SAMD12	SAMD12	SAMD12	SAMD12	SAMD12	-0.017	0.49237168	0.23792927	0.004063896	11.034305	-0.5147747993469238	False	0.6716324883370551	0	0.02546742101824198	0.01864235693402152	-0.015775609959238514	-0.03612341667625295
TNFRSF11B	TNFRSF11B	TNFRSF11B	TNFRSF11B	TNFRSF11B	-0.0407	0.46746412	3.667086	11.905509	0.097874686	0.8138521015644073	True	0.6407855916329704	22	0.4771109837251997	0.28466464771201516	-0.48725053894054526	-0.06339025243142399
ENPP2	ENPP2	ENPP2	ENPP2	ENPP2	-0.0973	0.15049773	3.7408574	12.890097	0.21263894	0.946343906223774	True	0.5180337947172317	15	-0.12026360162361242	0.34254062119499934	-0.22493006441051466	-0.027352197479564532
DSCC1	DSCC1	DSCC1	DSCC1	DSCC1	0.1747	0.32296234	0.9385791	2.435783	0.17742606	0.7721952795982361	True	0.556418930646173	10	-0.0415406853052582	-0.026881988845575265	-0.09262880215914279	0.34320877055186055
SNTB1	SNTB1	SNTB1	SNTB1	SNTB1	0.0712	0.7186312	0.4370776	0.59116447	5.634401	0.6531138122081757	True	0.8606883322531979	7	-0.05037707963020307	-0.2182014617225462	0.2054992957853145	0.03592289958758109
ATAD2	ATAD2	ATAD2	ATAD2	ATAD2	0.2243	0.7407373	1.747377	5.6594243	0.45111802	0.9063981026411057	True	0.7076049423033195	9	-0.0691981341349462	-0.07201494833276137	-0.053101011131263524	0.38132768212188833
FBXO32	FBXO32	FBXO32	FBXO32	FBXO32	-0.1229	0.9143861	1.3783567	2.2998288	0.27505273	0.5584922134876251	True	0.8494136420529236	11	0.21916505821435653	0.17383035820630702	-0.2538156670674195	-0.04880965109915238
ANXA13	ANXA13	ANXA13	ANXA13	ANXA13	-0.0603	1.4032476	2.7937138	5.8741264	0.20710802	0.8834580704569817	True	0.942718948590366	8	0.17720469722353202	0.2091010930641641	-0.3038341055724621	0.05467698755072939
TMEM65	TMEM65	TMEM65	TMEM65	TMEM65	-0.0118	0.6485682	0.4869845	0.7842051	2.087718	0.6884816884994507	True	0.8297805301946194	12	-0.07235179219341314	-0.05084367518926552	0.06092203005366653	0.058293632956060784
MTSS1	MTSS1	MTSS1	MTSS1	MTSS1	-0.0214	0.2704973	0.6111173	1.2992736	0.83029854	0.6936400234699249	True	0.8167459753586246	17	-0.01474970898008588	0.16142517257106234	-0.14486618054378905	0.026202855954666576
FAM84B	FAM84B	FAM84B	FAM84B	FAM84B	0.0596	1.0201691	0.38726372	-0.023791017	0.015308205	-0.678900957107544	False	0.052226890030018715	0	-0.06226904732405237	-0.1280216631144806	0.14069586084698565	0.015730081750695336
ASAP1	ASAP1	ASAP1	ASAP1	ASAP1	0.0655	0.7236945	0.27873665	-0.021300996	2.163569	-0.6579896211624146	False	0.516988721621269	0	-0.04994003432618161	-0.007181631913847828	0.01384632578879746	0.0490960051184106
LRRC6	LRRC6	LRRC6	LRRC6	LRRC6	-0.0229	0.012160577	0.34312344	0.51658016	1.1996113	-0.09773421287536621	False	0.2825710456298938	0	-0.022127038810373915	0.05881447889308929	-0.04223012217940786	0.006208049255665583
NDRG1	NDRG1	NDRG1	NDRG1	NDRG1	-0.0431	0.24520749	1.171043	3.5316124	0.44206208	0.7487261295318604	True	0.750366492254289	13	0.06301484420958159	0.0744647505088702	-0.08538504479366704	-0.0366843171817224
ST3GAL1	ST3GAL1	ST3GAL1	ST3GAL1	ST3GAL1	0.1172	1.2855599	0.8200929	0.8746108	1.0935156	0.6588520109653473	True	0.813470154931267	28	-0.16939601217334133	-0.19116555862601017	0.2357754524652156	0.06361537536357353
TRAPPC9	TRAPPC9	TRAPPC9	TRAPPC9	TRAPPC9	-0.0603	0.39467403	0.27003598	0.1154955	4.6427546	-4.4619622230529785	False	0.4290456777781554	0	0.012252064704868696	0.09749187221230639	-0.09062207526853427	-0.005107413866248777
TSNARE1	TSNARE1	TSNARE1	TSNARE1	TSNARE1	0.0274	0.47319713	1.6387324	4.8657784	0.046804693	-3.1295056343078613	False	0.04043615915610976	0	-0.07202432528690328	-0.006840164945137914	0.034649977662398385	0.02694472519447776
LY6E-DT	LY6E-DT	LY6E-DT	LY6E-DT	LY6E-DT	0.0074	0.024517775	0.24758948	0.16867441	0.21236575	0.10966873168945312	True	0.42241822520387506	12	-0.039176979387508755	-0.10750806366084611	0.12234812108200893	-0.014902049595284126
TSTA3	TSTA3	TSTA3	TSTA3	TSTA3	-0.0371	1.2169112	0.48909283	0.10698682	0.007903113	-0.7237508296966553	False	0.14076491455817944	0	0.17931453221091062	0.11698883468202037	-0.20164076157693286	9.190158666903303e-05
PLEC	PLEC	PLEC	PLEC	PLEC	0.0785	1.1478311	0.54360604	0.2334086	0.064047836	-0.041663169860839844	False	0.4684514167835121	0	0.0749816980279575	-0.2443004341588183	0.20743399336227447	-0.08184627631763639
PARP10	PARP10	PARP10	PARP10	PARP10	-0.0002	0.1693917	0.4135842	0.77317685	0.078932285	-0.13328635692596436	False	0.19057910056029057	0	0.03479155085178906	-0.08609688506425013	0.07214978801724219	-0.03781976578180479
FDFT1	FDFT1	FDFT1	FDFT1	FDFT1	-0.0129	1.0435376	0.56399816	0.28070012	0.27029434	0.30154186487197876	True	0.6153270928483376	8	-0.07218059041367399	0.0016185831370312622	0.02648443785332051	0.028899791071653184
ZDHHC2	ZDHHC2	ZDHHC2	ZDHHC2	ZDHHC2	0.0002	0.03764504	0.20561151	0.01580337	0.49786866	-0.04895889759063721	False	0.30834712869681463	0	-0.025278562191421886	-0.012443495424119605	0.024206920165218374	0.0015876529147079426
PCM1	PCM1	PCM1	PCM1	PCM1	0.0134	0.37003407	0.25052074	0.04776459	0.34186777	-0.07320475578308105	False	0.3559994996498101	0	-0.034463113063901644	0.06139218899630108	-0.04596088933446623	0.026509713702410106
BMP1	BMP1	BMP1	BMP1	BMP1	-0.0397	0.082283124	0.23177357	0.11107765	0.37312946	-0.2862086296081543	False	0.09640813494705207	0	0.021817762109912188	0.03350911591874434	-0.03153012209048697	-0.02465582358626423
ADAM28	ADAM28	ADAM28	ADAM28	ADAM28	-0.029	0.032157596	0.30799195	0.38864183	0.34878013	0.1915825605392456	True	0.43280750135638807	0	0.03565045903870691	0.08655400369932868	-0.0878979980958093	-0.019722996056605366
CDCA2	CDCA2	CDCA2	CDCA2	CDCA2	0.1229	0.0652716	0.2987203	0.35487738	0.6139204	0.8358492851257324	True	0.5453546205448689	0	-0.013083582112357469	0.015504178854168478	-0.042681772383700814	0.08927723106538658
DPYSL2	DPYSL2	DPYSL2	DPYSL2	DPYSL2	-0.0222	0.11435951	0.21257606	0.04116617	0.2690254	0.24947291612625122	True	0.5493785814267615	6	0.044013721791936536	0.09620454822375266	-0.11606687173261786	0.017443995976415806
ESCO2	ESCO2	ESCO2	ESCO2	ESCO2	0.1378	0.04877435	0.19976564	-0.0054855365	0.14961304	0.5976155400276184	True	0.5634889928868689	0	-0.022760466878036293	0.0007353432524698332	-0.06418505216284355	0.1875461004924758
FZD3	FZD3	FZD3	FZD3	FZD3	-0.0505	0.0354815	0.44859108	0.90066123	0.13850853	0.4000219702720642	True	0.3562112869437071	0	0.011101393888727563	0.17229995139313187	-0.15202061370283132	-0.014810828677124927
AC090204.1	AC090204.1	AC090204.1	AC090204.1	AC090204.1	-0.0206	0.04986782	0.26328054	0.22581653	0.24252108	-0.14879703521728516	False	0.2581461813735357	0	-0.01148342742010024	0.06801157724029798	-0.06119895162949298	0.01857981578341983
EIF4EBP1	EIF4EBP1	EIF4EBP1	EIF4EBP1	EIF4EBP1	0.1185	1.0407581	0.6057381	0.3774995	0.039895922	-0.5821230411529541	False	0.34656754895112757	0	-0.06721528093804499	-0.1670592331452836	0.1279013381106724	0.1388966917011361
TACC1	TACC1	TACC1	TACC1	TACC1	0.0458	0.2508416	0.47563145	0.9991341	0.743243	0.6389633417129517	True	0.8016490274755886	16	0.06687772121253227	0.10299723006477847	-0.14736958044130394	0.04891989039825898
MCM4	MCM4	MCM4	MCM4	MCM4	0.1485	0.19190232	0.78110677	2.1115828	0.08654582	0.6332186758518219	True	0.5588393613197273	7	-0.04620534656347395	-0.022732426750522772	-0.08279551461578631	0.3162448623729838
SDCBP	SDCBP	SDCBP	SDCBP	SDCBP	-0.1062	1.3433552	0.6885505	0.43142244	0.091382325	0.1815088987350464	True	0.5863188261006451	5	-0.029967429338513575	-0.11583883282680665	0.14435514072603642	-0.06353786926646504
CHD7	CHD7	CHD7	CHD7	CHD7	-0.0684	0.63706714	0.44423285	0.61884105	1.0110449	0.5949150621891022	True	0.5328770094688879	6	0.04957590019782957	0.18744063492810314	-0.1884030195706793	-0.010102406093148785
RDH10	RDH10	RDH10	RDH10	RDH10	-0.0037	0.3740215	0.44418478	0.7199071	0.18479353	0.0231630802154541	True	0.39933415150128865	0	0.011913975770515381	-0.01381852642362393	0.011724704444265457	-0.014999083261442227
GDAP1	GDAP1	GDAP1	GDAP1	GDAP1	-0.0457	0.015270463	0.3673091	0.60465693	0.4693117	0.22587060928344727	True	0.3428458632472554	0	0.03274288373815895	0.05405921569877602	-0.06622681049583146	0.001436710367307581
ZC2HC1A	ZC2HC1A	ZC2HC1A	ZC2HC1A	ZC2HC1A	-0.0089	0.08587589	0.19073373	-0.038376987	0.4422077	-0.29866254329681396	False	0.39625357290030233	0	-0.032597823652811976	0.0830320128688819	-0.06351135373848518	0.020207121432661384
ZBTB10	ZBTB10	ZBTB10	ZBTB10	ZBTB10	-0.0279	0.08910096	0.3684042	0.60864496	0.12735507	0.1045231819152832	True	0.3459424097238928	14	-0.022121524917726527	0.12312245071522991	-0.09802372129540284	0.003951645176010563
FABP5	FABP5	FABP5	FABP5	FABP5	0.0368	0.5186207	0.60275525	1.2320083	0.011407766	-0.43467772006988525	False	0.09615482080373541	0	-0.055459536371482966	0.06002965061401831	-0.06274316376072903	0.09930328135865253
LRRCC1	LRRCC1	LRRCC1	LRRCC1	LRRCC1	0.1074	0.10727026	0.31633475	0.41902387	0.0821232	0.10280472040176392	True	0.3304695648938155	0	-0.005412949096785657	0.019746309416012936	-0.07205729835191783	0.14212215550774976
CA2	CA2	CA2	CA2	CA2	0.0458	0.12251653	0.5491722	1.2669473	0.07145969	0.16479843854904175	True	0.382420568647558	8	-0.016842535596113168	0.0013101342863160953	-0.013724311826974419	0.05381213890379738
RIPK2	RIPK2	RIPK2	RIPK2	RIPK2	0.0405	0.52477384	0.29919016	0.0578136	0.29772523	0.35986894369125366	True	0.6108621579863474	18	-0.010042928624479829	-0.10745913496043401	0.09835071353568665	0.004731087003768918
DECR1	DECR1	DECR1	DECR1	DECR1	-0.1205	0.43783355	0.46324217	0.7860489	0.5350248	0.7930019050836563	True	0.6849867834659408	9	0.0768544829967866	0.2961323246296146	-0.28735017593679996	-0.039384011687775625
LRRC69	LRRC69	LRRC69	LRRC69	LRRC69	-0.0184	0.008046037	0.21055771	0.033815935	2.2728498	-1.6207520961761475	False	0.20419404451567585	0	-0.011392697746688434	0.031787118365853295	-0.017752211251000443	-0.009921557554081278
TMEM67	TMEM67	TMEM67	TMEM67	TMEM67	-0.0205	0.017332697	0.19002515	-0.040957414	1.5782079	-0.5988883972167969	False	0.2211038284826095	0	-0.018403542341594557	0.06610861087001778	-0.04932579629822653	0.0028031605864204086
INTS8	INTS8	INTS8	INTS8	INTS8	-0.0376	0.19088167	0.2092481	0.029046698	0.8386086	-0.21993184089660645	False	0.3589756423764679	0	0.01920628995400686	0.08729133413327171	-0.0911941180541608	0.00907271977832333
MATN2	MATN2	MATN2	MATN2	MATN2	-0.1002	0.045375917	0.7970568	2.1696677	0.5969392	0.7850565314292908	True	0.4599937387155441	15	0.038095340434770704	0.28424471467617884	-0.2637667903244278	-0.019211708516176984
VPS13B	VPS13B	VPS13B	VPS13B	VPS13B	-0.0302	0.14452633	0.19070895	-0.03846726	5.950083	-0.9875575304031372	False	0.3556514166848549	0	0.07389396543795015	0.05553583952660405	-0.08217740820734751	-0.018157925579176497
ATP6V1C1	ATP6V1C1	ATP6V1C1	ATP6V1C1	ATP6V1C1	-0.0043	0.6106617	0.27386677	-0.04013776	0.26399863	0.24493002891540527	True	0.4598713341920261	0	0.0316901835013104	-0.07919695200187485	0.06269044768499892	-0.025294517437974545
NOV	NOV	NOV	NOV	NOV	-0.0728	0.056212638	3.0123122	10.236957	0.016822942	0.6453329026699066	True	0.22627437160285208	0	-0.07341660654111544	0.200632746255393	-0.12799474947021688	-0.02124366641902774
DEPTOR	DEPTOR	DEPTOR	DEPTOR	DEPTOR	0.0154	0.28621703	0.55895734	1.118244	0.9454174	0.71906578540802	True	0.8320433570855161	8	0.06758436385213794	0.02311817015247978	-0.05756024151076355	0.00017440392898607484
TBC1D31	TBC1D31	TBC1D31	TBC1D31	TBC1D31	0.0588	0.10572841	0.26903418	0.24676944	1.0131981	0.5027413368225098	True	0.5038933489336033	19	-0.01254292694024951	0.031127216529448967	-0.06949143704816706	0.12069459528358707
FAM91A1	FAM91A1	FAM91A1	FAM91A1	FAM91A1	0.0075	1.2996806	0.59634846	0.19304267	0.27655283	0.5552620589733124	True	0.6264406695771748	9	0.17286246002936112	-0.080706032705715	-0.032114887748760194	0.020662108865197804
FER1L6	FER1L6	FER1L6	FER1L6	FER1L6	-0.0343	0.022801064	1.5382278	4.868788	2.8077223	0.9106373563408852	True	0.5694824755490637	0	0.36502497044136295	-0.020500589403341228	-0.17201393948566918	-0.025434343493606494
AC090192.2	AC090192.2	AC090192.2	AC090192.2	AC090192.2	-0.0127	0.051910464	1.2404946	3.7845337	0.45851472	0.8298974335193634	True	0.4977863774047037	0	-0.008133972347439695	-0.022406583004394607	0.02587668984704021	-0.0040784734766532195
SQLE	SQLE	SQLE	SQLE	SQLE	-0.069	1.4311596	1.2726263	1.9414963	0.35408562	0.6438405811786652	True	0.7884538113358731	3	-0.040211969255736627	-0.05404893513171935	0.06455809989417222	0.012771862460946297
TRIB1	TRIB1	TRIB1	TRIB1	TRIB1	-0.0384	1.126584	0.76684916	0.7511329	0.23048614	0.05873608589172363	True	0.45161681380989815	0	-0.02862525555352477	0.08732483628586851	-0.04649300854831073	-0.03648820725698547
MYC	MYC	MYC	MYC	MYC	0.0398	0.9352689	0.8527591	1.0675641	0.036508456	-0.5468260049819946	False	0.3753069884631211	0	-0.09508761207703989	-0.02017116860801035	0.0664627373792502	0.008701745254907167
PHF20L1	PHF20L1	PHF20L1	PHF20L1	PHF20L1	0.0251	1.5128627	0.54260665	0.05409832	0.1745105	0.05127823352813721	True	0.46028185009374245	0	0.07769610082673026	0.05941266925467341	-0.08229519313491954	-0.0314486075232184
PTP4A3	PTP4A3	PTP4A3	PTP4A3	PTP4A3	-0.1361	0.14129248	1.9675663	6.432308	0.0041849487	0.14844846725463867	True	0.278119045657993	0	-0.07155428601101682	0.3576426994063022	-0.25967923832655104	-0.04044862611336864
PSCA	PSCA	PSCA	PSCA	PSCA	0.0205	0.08903591	0.34509015	0.52374226	0.06587103	-0.1941661834716797	False	0.04317398063631643	0	-0.05759621528580466	-0.07262510030207354	0.10474707080163094	-0.022414597068980587
GSDMD	GSDMD	GSDMD	GSDMD	GSDMD	0.0478	0.4900039	0.25232053	0.054011125	0.020310903	-0.9339473247528076	False	0.12328720982982745	0	-0.003796000517556771	-0.0447675675094154	0.017706297898611695	0.05883674707954507
PPP1R16A	PPP1R16A	PPP1R16A	PPP1R16A	PPP1R16A	-0.0199	0.6907693	0.28951895	0.020405132	0.044352025	-0.37883269786834717	False	0.12141856721184709	0	-0.026273637161228866	-0.05175256576729148	0.06980756627559141	-0.024047082826413494
RFX3	RFX3	RFX3	RFX3	RFX3	-0.0988	0.20948361	0.85798305	2.3915427	3.08913	0.8988124206662178	True	0.46071837201305255	14	-0.03173501171309318	0.2396168941311285	-0.18237354572421116	-0.028348001506374277
PSIP1	PSIP1	PSIP1	PSIP1	PSIP1	0.1144	0.73436207	0.4875686	0.78646445	0.07236328	0.08578336238861084	True	0.41225493449327555	0	-0.08075789213354966	0.004627707109433946	-0.038190935101181725	0.19350263337621262
PLIN2	PLIN2	PLIN2	PLIN2	PLIN2	-0.0073	0.1807129	0.35096705	0.5451442	0.100039236	-0.3004852533340454	False	0.25544274963456576	0	-0.04587289814783276	-0.1004325635280061	0.12000956730451261	-0.015455424736529406
CDKN2A	CDKN2A	CDKN2A	CDKN2A	CDKN2A	0.0244	1.1032275	0.65523696	0.4922925	0.46650404	0.4646354913711548	True	0.8195265833315628	11	-0.1507877182665487	0.0540085610054041	-0.026516754403302985	0.15213651599501601
CDKN2B	CDKN2B	CDKN2B	CDKN2B	CDKN2B	-0.033	0.15767837	0.49439088	1.0674503	0.2038253	0.12639379501342773	True	0.5403591355120259	23	-0.04235609311606841	0.075383774168591	-0.044022600865926395	0.0019850885766269054
PLAA	PLAA	PLAA	PLAA	PLAA	-0.0229	0.44934633	0.24002643	0.011342432	0.6026734	0.4786956310272217	True	0.516126080090354	0	0.03858342157005304	-0.05221351361896263	0.029726490824772474	-0.012008802034922805
C9orf72	C9orf72	C9orf72	C9orf72	C9orf72	-0.0377	0.10710081	0.2331299	0.11601701	0.56535584	0.5208095014095306	True	0.4332589493857724	0	0.034094687436415486	-0.008509794675634605	-0.002002180069950624	-0.022723818929850842
DDX58	DDX58	DDX58	DDX58	DDX58	-0.0241	0.8370869	1.3738631	2.2892935	0.73714674	0.7603494971990585	True	0.9198481049679121	25	0.1661069071645299	-0.24924538151269562	0.1729953083877037	-0.1095458221013114
BAG1	BAG1	BAG1	BAG1	BAG1	-0.1273	0.997616	0.84736806	1.0549247	0.09082612	0.6658362746238708	True	0.6689985900931936	0	0.34513006354489756	0.12488294178305476	-0.27321824153102353	-0.06507151455300139
AQP3	AQP3	AQP3	AQP3	AQP3	-0.0517	0.41881555	1.076534	2.914578	0.0076680453	-0.09880542755126953	False	0.23662831304653184	0	0.04122661502619338	-0.040933009492872034	0.0356636120391003	-0.05476876813395712
VCP	VCP	VCP	VCP	VCP	-0.1277	1.4739536	0.5907877	0.17866588	0.2354855	0.3703611493110657	True	0.5079837926827637	6	0.16189874569431711	0.04261123066180713	-0.09432898633866724	-0.07925033668483121
FAM214B	FAM214B	FAM214B	FAM214B	FAM214B	0.0043	0.25735974	0.21839225	0.062346935	0.06004756	-0.3829573392868042	False	0.2524208064032721	0	-0.002469481092346688	-0.0013167367946629758	0.028179027124887648	-0.06329994273758148
GNE	GNE	GNE	GNE	GNE	-0.048	0.1344957	0.39159152	0.69308615	0.8933776	0.6592826545238495	True	0.5392310913811124	17	0.2385420622586911	0.05450773525878335	-0.16076398612110446	-0.045045072716995906
CEMIP2	CEMIP2	CEMIP2	CEMIP2	CEMIP2	-0.0368	0.5559297	0.3240066	0.15380388	1.2273993	-0.8612444400787354	False	0.4542685410467177	0	-0.07564202401383135	-0.00337547550508914	0.04114122717940345	0.008296306736418587
ZFAND5	ZFAND5	ZFAND5	ZFAND5	ZFAND5	-0.0201	0.99814487	0.4334693	0.08453805	0.06193914	-0.07607066631317139	False	0.2901044252444583	0	-0.029499774667367893	0.01802024968451598	0.008337536121176856	-0.01981157573632471
ALDH1A1	ALDH1A1	ALDH1A1	ALDH1A1	ALDH1A1	-0.0971	1.6542919	1.6436821	1.6824887	0.10497403	0.7189638316631317	True	0.8808163115403603	16	-0.15726099232771049	-0.07362573744387907	0.14083259835294168	0.02571913023637501
RASEF	RASEF	RASEF	RASEF	RASEF	0.0666	0.7390931	0.36735764	0.32148647	0.7537624	0.42747509479522705	True	0.769982159713622	11	-0.00983932504739206	-0.12072676572090306	0.10926923484689106	0.0063807871019618875
GKAP1	GKAP1	GKAP1	GKAP1	GKAP1	0.0139	0.07148733	0.1922087	-0.033005558	0.554226	-0.11166954040527344	False	0.23234938488934143	0	-0.01116031971475681	0.04508188416937913	-0.04067301648550853	0.017384882225252658
KIF27	KIF27	KIF27	KIF27	KIF27	-0.0387	0.042786002	0.2962157	0.34575638	1.5938281	-0.7682855129241943	False	0.16124935433185691	0	-0.014217035010108837	0.06258141439367192	-0.04739118103397992	3.348383223262154e-05
SLC28A3	SLC28A3	SLC28A3	SLC28A3	SLC28A3	-0.0182	0.033285204	0.28619528	0.30926508	1.1368566	-0.17340373992919922	False	0.2953347796357173	0	0.01591349535486625	-0.00988449410293974	0.004083686364725343	-0.010124213538139405
GOLM1	GOLM1	GOLM1	GOLM1	GOLM1	0.0573	0.50035244	0.31987938	0.28848508	0.19855793	-0.03511381149291992	False	0.4231665563473275	0	-0.10481333158351291	-0.06056430245362013	0.08835047842715382	0.05573983360733061
NFIL3	NFIL3	NFIL3	NFIL3	NFIL3	-0.0026	0.25529882	0.4205704	0.7986185	0.050894678	0.17384815216064453	True	0.38176286967828543	11	-0.019362394344161683	-0.01525289994835559	0.0063305510755124585	0.04378140108358296
NINJ1	NINJ1	NINJ1	NINJ1	NINJ1	-0.0013	0.46679884	0.24383003	0.024543453	0.06126267	-1.7868130207061768	False	0.1787321224553885	0	-0.04058962022097478	-0.01955524841956827	0.03920694583614027	0.0007906103942132838
FBP1	FBP1	FBP1	FBP1	FBP1	0.0523	0.98670274	0.6046754	0.48593116	0.06281501	0.31029319763183594	True	0.6375309895308017	8	-0.14220441654610913	-0.12249203609663693	0.17102191161255742	0.03714888847644311
ZNF782	ZNF782	ZNF782	ZNF782	ZNF782	-0.0267	0.045741856	0.24354944	0.15396178	1.303405	-2.6805717945098877	False	0.04763376489111875	0	0.008865242308912589	0.050849014913103154	-0.04602901897656083	-0.009066479856604796
CTSV	CTSV	CTSV	CTSV	CTSV	0.0538	0.11617185	0.24873643	0.17285122	0.10689567	-0.01063227653503418	False	0.366474662529995	0	-0.050863666426646546	-0.004592638088021679	-0.010746865387525955	0.10537870772425738
TBC1D2	TBC1D2	TBC1D2	TBC1D2	TBC1D2	-0.0364	0.14074197	0.22735398	0.094982855	0.77931935	0.21037566661834717	True	0.4416787093642073	0	0.0679847133952218	0.007771285232220866	-0.03484356968030211	-0.023021904447544206
BAAT	BAAT	BAAT	BAAT	BAAT	0.0129	0.04135995	0.97286075	2.8098924	0.27195725	0.5750414729118347	True	0.4229862221121346	7	0.038188561659249415	-0.03434006655265828	0.016480050965986096	-0.017675179154099534
ABCA1	ABCA1	ABCA1	ABCA1	ABCA1	-0.0594	0.07070369	0.41983372	0.79593575	0.94184315	0.6595204472541809	True	0.6079084915583346	8	-0.004338352364648771	0.09992001981419397	-0.06915519564547211	-0.040873198023972206
KLF4	KLF4	KLF4	KLF4	KLF4	0.0301	0.35384375	0.55417424	1.1016434	0.06962431	0.2117357850074768	True	0.3461048188448127	2	0.17949772508287884	-0.010439615522908731	-0.09148331702426647	0.005285556597022891
CTNNAL1	CTNNAL1	CTNNAL1	CTNNAL1	CTNNAL1	0.1133	0.40931734	0.7837493	1.8984209	0.17448692	0.5341668725013733	True	0.6602463464962499	4	-0.08955330874414712	0.0032557483291371257	-0.05264287869583674	0.2440456991977899
TXN	TXN	TXN	TXN	TXN	0.041	3.5421953	2.3876112	1.4591475	0.007837389	-0.35055673122406006	False	0.6008165029375613	0	-0.15106421609528775	-0.15190288111557518	0.18337449656996405	0.08264733852887728
PTGR1	PTGR1	PTGR1	PTGR1	PTGR1	-0.032	0.83536005	0.7475734	0.8209559	0.25739276	0.5350202023983002	True	0.6481664616847236	16	-0.03562301816583016	-0.06580460138607534	0.07919342309282072	-0.00397385242807268
RNF183	RNF183	RNF183	RNF183	RNF183	-0.0398	0.11115823	0.21703604	0.05740802	0.21537131	-0.031494975090026855	False	0.3324679803332631	0	-5.639952941046584e-05	0.08914772900033407	-0.06485808095066037	-0.033841193735369854
WDR31	WDR31	WDR31	WDR31	WDR31	-0.0163	0.021825653	0.20515336	0.01413495	0.61843073	-0.416762113571167	False	0.31480632786184887	0	-0.029819243667935307	0.057342077376980494	-0.03295135856178837	-0.0030600378979221666
AMBP	AMBP	AMBP	AMBP	AMBP	-0.0201	0.16669276	1.396565	4.352895	0.12437445	0.6222908794879913	True	0.4907431279510315	0	0.40906347276327176	-0.059639390769408065	-0.15548804961589152	-0.04070722654013449
TNFSF15	TNFSF15	TNFSF15	TNFSF15	TNFSF15	0.0241	0.18280278	0.5269593	1.1860545	0.20107615	0.20293384790420532	True	0.43708131063266076	8	-0.03608682078246308	-0.05074090074480163	0.07085249481673105	-0.015535772711293803
ASTN2	ASTN2	ASTN2	ASTN2	ASTN2	-0.0277	0.013814769	0.32297102	0.44319108	2.2521832	-1.8466854095458984	False	0.17134447687626275	0	0.00650425565917642	0.07989065886469425	-0.06926060884707214	-0.011731655524723942
CDK5RAP2	CDK5RAP2	CDK5RAP2	CDK5RAP2	CDK5RAP2	0.0924	0.2555517	0.1887792	-0.045494765	0.6470201	0.3653520345687866	True	0.5299503714461176	0	-0.030414899050509987	0.01956753388316455	-0.0405790663217165	0.09872300230149361
MEGF9	MEGF9	MEGF9	MEGF9	MEGF9	-0.0226	0.07851654	0.258804	0.20951426	0.7403944	0.2836856245994568	True	0.44766783986186187	16	-0.007498096878264835	0.1268623860258168	-0.1109360561372713	0.00786412586274073
HSPA5	HSPA5	HSPA5	HSPA5	HSPA5	-0.2303	2.4336128	1.7944586	1.4135144	0.009288202	0.07038676738739014	False	0.48623052814722006	0	0.10102695897417366	-0.06847291403879181	0.048412620663001386	-0.10729852029505949
ENG	ENG	ENG	ENG	ENG	-0.0941	0.28865957	0.87039906	2.199153	0.12576376	0.303483247756958	True	0.46487021569067133	17	0.4264745531692029	0.12680323248985814	-0.319129081870942	-0.06616009904183977
AK1	AK1	AK1	AK1	AK1	-0.0619	0.15498237	0.32971802	0.46776167	0.11804206	-0.1820223331451416	False	0.22257244264457865	0	0.14922220107343184	0.1085352785959674	-0.16310824981505778	-0.03581623669862487
FAM102A	FAM102A	FAM102A	FAM102A	FAM102A	0.0395	0.36867526	0.25278986	0.055640023	1.0894403	0.5867863297462463	True	0.7507981851673361	0	-0.04704661521004526	-0.10037222359758621	0.11246014635310783	0.004624672975146779
PTGES2	PTGES2	PTGES2	PTGES2	PTGES2	-0.0044	0.700594	0.38066733	0.3729686	0.058803253	-0.34260547161102295	False	0.3236061396469141	0	-0.07701892031312543	0.060847414815723436	-0.04213589215625331	0.07588959630693472
WDR34	WDR34	WDR34	WDR34	WDR34	0.1274	0.558504	0.31066275	0.10218977	0.044204712	0.04703986644744873	True	0.22678928233919574	0	-0.07420023326599451	-0.03653408678122802	0.0017202670061003584	0.1757035258287433
FNBP1	FNBP1	FNBP1	FNBP1	FNBP1	-0.0118	0.07437547	0.23219214	0.112601995	0.92153543	-0.06832969188690186	False	0.3822067000773347	0	-0.02158466048855316	0.012280989289204984	0.009985734347697478	-0.022112770930897863
SETX	SETX	SETX	SETX	SETX	-0.0326	0.89300185	0.39936543	0.004581451	0.4454585	-0.3655332326889038	False	0.485468811080263	0	0.08284865743246726	-0.04317968955648208	0.010967502546533255	-0.045330607192507304
