Cluster	comparison	change	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007018	microtubule-based movement	34/863	283/18670	3.51420836050776e-07	3.46252882579441e-05	3.0180848272596e-05	RFX3/CNIH2/MAP1B/PCM1/IFT81/ARL3/IFT22/KIF3A/HNRNPU/DYNLL1/IFT57/DYNC1LI2/TRAK1/DYNC1H1/HSPA8/KIF3B/UBB/CLUAP1/TNPO1/SYNE2/SPA17/DYNC2H1/KIF19/WASF1/HSPB11/DNAH7/KIF1B/SFPQ/DPCD/CFAP20/DYNC1I2/IFT88/KLC1/KIFAP3	34
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0010389	regulation of G2/M transition of mitotic cell cycle	27/863	196/18670	3.80488217419722e-07	3.67683325487327e-05	3.20488152365073e-05	TUBA1A/PCM1/CETN2/TAOK1/TUBB/SKP1/DYNLL1/YWHAE/YWHAG/NAE1/RAD21/DCTN3/PSMD2/DYNC1H1/PSMD4/CKAP5/PBX1/CNTRL/DCTN2/PSMC5/PSMB4/PSMB1/RAB11A/USP47/PSMB3/AKAP9/DYNC1I2	27
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0018205	peptidyl-lysine modification	42/863	397/18670	5.25387233394476e-07	4.89046742788836e-05	4.26273578789075e-05	SOX4/EID1/HDAC2/SET/ATRX/KANSL1/ACTL6A/MDM2/SUMO2/KDM1A/RSF1/BRD7/PCGF2/TPR/ARID4B/SUMO1/MLLT6/MTF2/MORF4L2/RANBP2/EPC1/BAG6/TET2/LDB1/TRIM28/KMT2E/KMT2A/USP22/MORF4L1/SENP6/SUZ12/TAF7/RUVBL1/UBE2I/DPY30/EHMT1/RTF1/IWS1/BRD8/ING4/EHMT2/EP300	42
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0016570	histone modification	46/863	454/18670	5.25542768370092e-07	4.89046742788836e-05	4.26273578789075e-05	EID1/HDAC2/SET/KDM5B/ATRX/KANSL1/SKP1/ACTL6A/KDM1A/RSF1/KDM6B/BRD7/PCGF2/ARID4B/KDM5A/MLLT6/MTF2/NIPBL/BAZ1B/ENY2/SAP30/PRMT1/MORF4L2/EPC1/HDAC8/TET2/LDB1/KMT2E/KMT2A/USP22/HUWE1/MORF4L1/SUZ12/TAF7/RUVBL1/SFPQ/DPY30/EHMT1/RTF1/IWS1/BRD8/COPRS/HDAC5/ING4/EHMT2/EP300	46
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1904358	positive regulation of telomere maintenance via telomere lengthening	11/863	37/18670	5.46826120980579e-07	4.99600228714074e-05	4.35472438162715e-05	XRCC5/CCT3/DHX36/CCT6A/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1904872	regulation of telomerase RNA localization to Cajal body	8/863	18/18670	5.83917456556797e-07	5.2396164628534e-05	4.56706867806923e-05	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/RUVBL1/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034502	protein localization to chromosome	16/863	82/18670	8.98699704374656e-07	7.84318098827344e-05	6.836444324107e-05	XRCC5/ATRX/CCT3/IK/CCT6A/TERF2IP/RAD21/CCT2/NIPBL/CCT7/HDAC8/CCT4/CCT8/TNKS2/BOD1/CCT5	16
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006337	nucleosome disassembly	8/863	19/18670	9.67715863229757e-07	7.84318098827344e-05	6.836444324107e-05	SMARCE1/SET/SMARCC1/SMARCC2/SMARCA4/ARID1A/SMARCD1/ARID2	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090670	RNA localization to Cajal body	8/863	19/18670	9.67715863229757e-07	7.84318098827344e-05	6.836444324107e-05	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/RUVBL1/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090671	telomerase RNA localization to Cajal body	8/863	19/18670	9.67715863229757e-07	7.84318098827344e-05	6.836444324107e-05	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/RUVBL1/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090672	telomerase RNA localization	8/863	19/18670	9.67715863229757e-07	7.84318098827344e-05	6.836444324107e-05	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/RUVBL1/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090685	RNA localization to nucleus	8/863	19/18670	9.67715863229757e-07	7.84318098827344e-05	6.836444324107e-05	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/RUVBL1/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1904814	regulation of protein localization to chromosome, telomeric region	7/863	14/18670	1.13559238986527e-06	9.05770120487774e-05	7.89507090096806e-05	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/CCT5	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902749	regulation of cell cycle G2/M phase transition	27/863	213/18670	1.99040130730469e-06	0.000155669764815311	0.000135688272615137	TUBA1A/PCM1/CETN2/TAOK1/TUBB/SKP1/DYNLL1/YWHAE/YWHAG/NAE1/RAD21/DCTN3/PSMD2/DYNC1H1/PSMD4/CKAP5/PBX1/CNTRL/DCTN2/PSMC5/PSMB4/PSMB1/RAB11A/USP47/PSMB3/AKAP9/DYNC1I2	27
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032212	positive regulation of telomere maintenance via telomerase	10/863	34/18670	2.01363874885477e-06	0.000155669764815311	0.000135688272615137	XRCC5/CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031498	chromatin disassembly	8/863	21/18670	2.39868050994176e-06	0.000182626811552384	0.000159185161114317	SMARCE1/SET/SMARCC1/SMARCC2/SMARCA4/ARID1A/SMARCD1/ARID2	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0010976	positive regulation of neuron projection development	32/863	281/18670	2.49717408378688e-06	0.000187288056284016	0.000163248096820695	MDK/DBN1/CBFA2T2/TUBB2B/CAMK2B/CFLAR/GPC2/MAP1B/KIDINS220/MACF1/CAPRIN1/SCARB2/GDI1/KDM1A/METRN/ADNP/DLG5/DHX36/PTK7/DYNLT1/CUX1/TRAK1/SERPINI1/BMPR2/RGS2/PLXNA1/DVL3/SCN1B/FYN/RAB11A/COBL/EP300	32
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006333	chromatin assembly or disassembly	25/863	191/18670	2.63802178699136e-06	0.000192444170108081	0.000167742381109133	SMARCA1/CDKN2A/SMARCE1/TSPYL4/SET/NAP1L1/ATRX/SMARCC1/SMARCC2/RSF1/SMARCA5/NASP/SMARCA4/TPR/RBBP4/BAZ1B/ARID1A/HP1BP3/HDAC8/NAP1L4/ASF1A/RUVBL1/SMARCD1/ARID2/HMGB2	25
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032206	positive regulation of telomere maintenance	12/863	51/18670	2.64251696267812e-06	0.000192444170108081	0.000167742381109133	XRCC5/ATRX/CCT3/DHX36/CCT6A/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031647	regulation of protein stability	32/863	284/18670	3.13576760303941e-06	0.000225103317218186	0.00019620945859018	SOX4/CD81/RTN4/MDM2/CCT3/HSP90AB1/TRIM44/TRIM24/RPL23/SUGT1/CCT6A/SUMO1/CCT2/PRKDC/VPS35/HSPA8/CCT7/HDAC8/BAG6/CCT4/STXBP4/CCT8/DVL3/CUL3/PPIB/ZNF207/USP47/CREB1/CCT5/PFN2/USP8/EP300	32
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0070200	establishment of protein localization to telomere	7/863	16/18670	3.48895775891261e-06	0.000246929756880787	0.00021523429554982	CCT3/CCT6A/CCT2/CCT7/CCT4/CCT8/CCT5	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1904356	regulation of telomere maintenance via telomere lengthening	13/863	62/18670	4.07124291576993e-06	0.000276946915215609	0.000241398505202859	XRCC5/CCT3/HNRNPU/DHX36/PARP1/CCT6A/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006376	mRNA splice site selection	12/863	53/18670	4.07810082128248e-06	0.000276946915215609	0.000241398505202859	LUC7L3/CELF3/PSIP1/RBMX/SF1/CELF1/SLU7/SRSF9/SRSF6/LUC7L/SRSF5/PTBP2	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032984	protein-containing complex disassembly	35/863	329/18670	4.07842223402091e-06	0.000276946915215609	0.000241398505202859	STMN1/MAP1B/SMARCE1/SET/TAOK1/SMARCC1/SMARCC2/SMARCA4/GSK3B/STMN3/CALCOCO2/MRPL42/MRPL28/TSG101/RPL23/MICAL1/MAP1LC3A/ARID1A/HSPA8/MRPS21/CKAP5/CHMP1B/MRPS31/KIF19/MRPL47/MRPL9/DVL3/MRPS9/MRPL57/SMARCD1/SNX14/ARID2/GABARAPL2/KLC1/CSNK1A1	35
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1901991	negative regulation of mitotic cell cycle phase transition	29/863	248/18670	4.33800698270521e-06	0.000290646467841249	0.000253339607789985	SOX4/MAD1L1/CDKN2A/PCBP4/TAOK1/TFDP2/SKP1/MDM2/E2F7/BRD7/IK/TPR/NAE1/RAD21/ARID3A/PRKDC/CNOT7/PSMD2/PRMT1/PSMD4/PSMC5/PSMB4/PSMB1/LCMT1/ZNF207/CDKN2B/USP47/PSMB3/EP300	29
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0010833	telomere maintenance via telomere lengthening	15/863	82/18670	4.56916791311738e-06	0.000298486281001416	0.000260173116574369	XRCC5/CCT3/HNRNPU/DHX36/HSP90AB1/PARP1/CCT6A/TERF2IP/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034504	protein localization to nucleus	30/863	262/18670	4.57381962927543e-06	0.000298486281001416	0.000260173116574369	RPAIN/BMP4/SKP1/MDM2/CCT3/HNRNPU/GSK3B/YWHAE/DNAJB6/TPR/PARP1/RPL23/CCT6A/SUMO1/CCT2/CCT7/RANBP2/TNPO1/TRIM28/CCT4/CCT8/NF1/GLUL/FYN/XPO1/CCT5/PKIG/MBTPS1/FAM53C/PPP3CA	30
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051169	nuclear transport	36/863	346/18670	4.95266610600506e-06	0.00031906598952148	0.000278111250567976	RPAIN/BMP4/RSRC1/RBM4/MDM2/PSIP1/UPF3A/GSK3B/YWHAE/TPR/RBM15B/RPL23/DDX39B/ENY2/KHDRBS1/RANBP2/ANP32A/TNPO1/TRIM28/NF1/SSB/CPSF6/DHX9/SNRPD3/SLU7/FYTTD1/XPO1/SRSF9/SRSF6/IWS1/PKIG/MBTPS1/SRSF5/HNRNPA1/FAM53C/PPP3CA	36
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007050	cell cycle arrest	28/863	237/18670	5.18320430926748e-06	0.00032969116017809	0.000287372593349261	INSM1/SOX4/CDKN1C/MLXIPL/CDKN2A/PCBP4/TFDP2/TP53INP1/MDM2/MLF1/EIF4G2/E2F7/HSP90AB1/TSG101/RPL23/ARID3A/CNOT7/PRMT1/KMT2E/LAMTOR2/MED25/JMY/RRAGA/ZFHX3/CDKN2B/ING4/HBP1/EP300	28
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1901988	negative regulation of cell cycle phase transition	30/863	267/18670	6.69231344400764e-06	0.00042036093820173	0.000366404161059418	SOX4/MAD1L1/CDKN2A/PCBP4/TAOK1/TFDP2/SKP1/MDM2/SUSD2/E2F7/BRD7/IK/TPR/NAE1/RAD21/ARID3A/PRKDC/CNOT7/PSMD2/PRMT1/PSMD4/PSMC5/PSMB4/PSMB1/LCMT1/ZNF207/CDKN2B/USP47/PSMB3/EP300	30
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0010975	regulation of neuron projection development	46/863	499/18670	6.90986800788809e-06	0.000428667737526391	0.000373644714500615	MDK/NEUROG3/DBN1/CBFA2T2/TUBB2B/CAMK2B/CFLAR/HDAC2/GPC2/MAP1B/KIDINS220/MACF1/MAP4K4/RTN4/MDM2/CAPRIN1/SCARB2/GDI1/KDM1A/METRN/ADNP/GSK3B/DLG5/ABI2/DHX36/PTK7/DYNLT1/CUX1/TRAK1/SERPINI1/NR2F1/BMPR2/UBE3A/SEMA6A/RGS2/PLXNA1/DVL3/RYK/ASAP1/SCN1B/PTK2/FYN/RAB11A/PPP3CA/COBL/EP300	46
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0045930	negative regulation of mitotic cell cycle	35/863	338/18670	7.42519081308333e-06	0.000455019315070046	0.000396613850747622	SOX4/BMP4/TOP2B/MAD1L1/CDKN2A/ATRX/PCBP4/TAOK1/TFDP2/SKP1/MDM2/E2F7/FZD3/BRD7/IK/TPR/NAE1/RAD21/ARID3A/PRKDC/CNOT7/RPL24/PSMD2/PRMT1/PSMD4/PSMC5/PSMB4/PSMB1/BTG1/LCMT1/ZNF207/CDKN2B/USP47/PSMB3/EP300	35
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006473	protein acetylation	25/863	204/18670	8.62980372495901e-06	0.000522467032746012	0.000455404100184584	SOX4/EID1/HDAC2/SET/TAOK1/KANSL1/ACTL6A/RSF1/GSK3B/BRD7/PCGF2/TERF2IP/MORF4L2/EPC1/BAG6/LDB1/KMT2A/USP22/MORF4L1/TAF7/RUVBL1/IWS1/BRD8/ING4/EP300	25
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0045666	positive regulation of neuron differentiation	37/863	371/18670	9.69246633958938e-06	0.000579817182814722	0.000505392887707161	MDK/NEUROG3/DBN1/CBFA2T2/TUBB2B/CAMK2B/BMP4/CFLAR/GPC2/PROX1/MAP1B/KIDINS220/MACF1/CPNE1/CAPRIN1/SCARB2/GDI1/KDM1A/METRN/ADNP/DLG5/DHX36/PTK7/DYNLT1/CUX1/TRAK1/SERPINI1/BMPR2/RGS2/PLXNA1/DVL3/SPAG9/SCN1B/FYN/RAB11A/COBL/EP300	37
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0050657	nucleic acid transport	24/863	193/18670	1.01253310478987e-05	0.000591135933525722	0.000515258783849286	CETN2/UPF3A/HNRNPU/HNRNPA3/TPR/RBM15B/DDX39B/ENY2/KHDRBS1/RANBP2/CKAP5/SSB/CPSF6/DHX9/SLU7/FYTTD1/XPO1/SFPQ/SRSF9/SRSF6/IWS1/G3BP2/SRSF5/HNRNPA1	24
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0050658	RNA transport	24/863	193/18670	1.01253310478987e-05	0.000591135933525722	0.000515258783849286	CETN2/UPF3A/HNRNPU/HNRNPA3/TPR/RBM15B/DDX39B/ENY2/KHDRBS1/RANBP2/CKAP5/SSB/CPSF6/DHX9/SLU7/FYTTD1/XPO1/SFPQ/SRSF9/SRSF6/IWS1/G3BP2/SRSF5/HNRNPA1	24
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006913	nucleocytoplasmic transport	35/863	343/18670	1.02345922819379e-05	0.000591135933525722	0.000515258783849286	RPAIN/BMP4/RSRC1/RBM4/MDM2/UPF3A/GSK3B/YWHAE/TPR/RBM15B/RPL23/DDX39B/ENY2/KHDRBS1/RANBP2/ANP32A/TNPO1/TRIM28/NF1/SSB/CPSF6/DHX9/SNRPD3/SLU7/FYTTD1/XPO1/SRSF9/SRSF6/IWS1/PKIG/MBTPS1/SRSF5/HNRNPA1/FAM53C/PPP3CA	35
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0070199	establishment of protein localization to chromosome	8/863	25/18670	1.08094422907842e-05	0.000617243721718074	0.000538015423109485	CCT3/CCT6A/CCT2/NIPBL/CCT7/CCT4/CCT8/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043044	ATP-dependent chromatin remodeling	15/863	88/18670	1.12339915904751e-05	0.000631256396949836	0.000550229456445827	CHD4/SMARCA1/HDAC2/SMARCE1/SMARCC1/SMARCC2/ACTL6A/RSF1/SMARCA5/NASP/SMARCA4/RBBP4/PTMA/ARID1A/RUVBL1	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0018394	peptidyl-lysine acetylation	22/863	169/18670	1.13060847214896e-05	0.000631256396949836	0.000550229456445827	SOX4/EID1/HDAC2/SET/KANSL1/ACTL6A/RSF1/BRD7/PCGF2/MORF4L2/EPC1/BAG6/LDB1/KMT2A/USP22/MORF4L1/TAF7/RUVBL1/IWS1/BRD8/ING4/EP300	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:2001251	negative regulation of chromosome organization	20/863	146/18670	1.30986623173526e-05	0.000719174054943455	0.000626862161323848	MAD1L1/XRCC5/SET/ATRX/KDM1A/HNRNPU/IK/TPR/PARP1/KDM5A/TERF2IP/MLLT6/RAD21/MTF2/TNKS2/ASF1A/TAF7/LCMT1/ZNF207/HNRNPA1	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051236	establishment of RNA localization	24/863	196/18670	1.31669677720991e-05	0.000719174054943455	0.000626862161323848	CETN2/UPF3A/HNRNPU/HNRNPA3/TPR/RBM15B/DDX39B/ENY2/KHDRBS1/RANBP2/CKAP5/SSB/CPSF6/DHX9/SLU7/FYTTD1/XPO1/SFPQ/SRSF9/SRSF6/IWS1/G3BP2/SRSF5/HNRNPA1	24
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1903312	negative regulation of mRNA metabolic process	14/863	79/18670	1.38279830175972e-05	0.000747157146918558	0.000651253393731997	HNRNPU/CIRBP/HNRNPA0/PAIP1/RBMX/HNRNPK/SECISBP2/RBM38/DHX9/SRSF9/SAP18/SRSF6/SYNCRIP/ELAVL1	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007004	telomere maintenance via telomerase	13/863	70/18670	1.65241893610962e-05	0.000883340973824559	0.000769956908527675	XRCC5/CCT3/HNRNPU/HSP90AB1/CCT6A/TERF2IP/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0000723	telomere maintenance	21/863	162/18670	1.89663037732302e-05	0.00100321764695244	0.000874446426597351	XRCC5/ATRX/CCT3/HNRNPU/DHX36/HSP90AB1/APEX1/PARP1/CCT6A/TERF2IP/CCT2/PRKDC/CCT7/HDAC8/CCT4/CCT8/TNKS2/CCT5/XRCC6/YLPM1/HNRNPA1	21
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051983	regulation of chromosome segregation	16/863	103/18670	1.95119284728972e-05	0.00101953429832465	0.000888668701823274	MAD1L1/ATRX/HNRNPU/IK/TPR/RAD21/NIPBL/CSNK2A1/DYNC1H1/PUM1/NUMA1/HDAC8/LCMT1/CUL3/ZNF207/SFPQ	16
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031346	positive regulation of cell projection organization	37/863	383/18670	1.9680562574625e-05	0.00101953429832465	0.000888668701823274	MDK/ENPP2/DBN1/CBFA2T2/TUBB2B/CAMK2B/CDC42EP3/FNBP1L/CFLAR/GPC2/MAP1B/KIDINS220/MACF1/CAPRIN1/SCARB2/GDI1/KDM1A/METRN/ADNP/DYNLL1/DLG5/DHX36/PTK7/DYNLT1/CUX1/TRAK1/SERPINI1/BMPR2/RGS2/PLXNA1/DVL3/BRK1/SCN1B/FYN/RAB11A/COBL/EP300	37
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0050769	positive regulation of neurogenesis	43/863	474/18670	2.02406844941316e-05	0.00103713150555948	0.000904007163054833	MDK/NEUROG3/DBN1/CBFA2T2/TUBB2B/CAMK2B/BMP4/CFLAR/HDAC2/GPC2/PROX1/MAP1B/KIDINS220/XRCC5/MACF1/NAP1L1/CPNE1/CAPRIN1/SCARB2/GDI1/KDM1A/METRN/ADNP/FZD3/DLG5/DHX36/PTK7/DYNLT1/NIPBL/CUX1/TRAK1/SERPINI1/BMPR2/SEMA6A/RGS2/PLXNA1/DVL3/SPAG9/SCN1B/FYN/RAB11A/COBL/EP300	43
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090169	regulation of spindle assembly	8/863	27/18670	2.04330386169928e-05	0.00103713150555948	0.000904007163054833	HNRNPU/TPR/STAG2/DYNC1H1/NUMA1/CHMP1B/CEP97/SENP6	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0009408	response to heat	22/863	176/18670	2.15841609757609e-05	0.00108460408903198	0.000945386250738326	CAMK2B/HDAC2/TP53INP1/PSIP1/GSK3B/YWHAE/DNAJA1/DNAJB6/DHX36/TPR/HSP90AB1/HSBP1/SUMO1/DNAJC7/HSPA8/RANBP2/DNAJA2/NF1/HSPH1/SLU7/GCLC/EP300	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071103	DNA conformation change	33/863	327/18670	2.28073509137333e-05	0.00113472216179713	0.000989071257447047	HMGB3/CHD7/CHD6/CHD4/SMARCA1/TOP2B/XRCC5/CDKN2A/TSPYL4/SET/NAP1L1/ATRX/CETN2/RSF1/SMARCA5/HMGB1/NASP/DHX36/TPR/PARP1/RBBP4/SMC2/NIPBL/UBB/HP1BP3/NAP1L4/G3BP1/ASF1A/DHX9/RUVBL1/XRCC6/TOP1/HMGB2	33
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0022406	membrane docking	22/863	178/18670	2.57732658387316e-05	0.0012573850566954	0.00109598936285092	TUBA1A/ROCK1/PCM1/RAB3B/CETN2/TUBB/DYNLL1/YWHAE/RAB3IP/YWHAG/DCTN3/DYNC1H1/CKAP5/CNTRL/STX16/DCTN2/CEP97/TMEM67/RAB11A/AKAP9/DYNC1I2/NPHP1	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0050821	protein stabilization	22/863	178/18670	2.57732658387316e-05	0.0012573850566954	0.00109598936285092	SOX4/RTN4/CCT3/HSP90AB1/TRIM44/RPL23/SUGT1/CCT6A/SUMO1/CCT2/CCT7/BAG6/CCT4/STXBP4/CCT8/DVL3/PPIB/ZNF207/CREB1/CCT5/PFN2/EP300	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0000245	spliceosomal complex assembly	14/863	84/18670	2.84698664939908e-05	0.00137558729934907	0.00119901937734307	LUC7L3/CELF3/PSIP1/DDX39B/RBMX/SF1/CELF1/SF3B1/SLU7/SRSF9/SRSF6/LUC7L/SRSF5/PTBP2	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032210	regulation of telomere maintenance via telomerase	11/863	54/18670	2.98121462042802e-05	0.00142672413977627	0.0012435923845214	XRCC5/CCT3/HNRNPU/CCT6A/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0016358	dendrite development	26/863	233/18670	3.04881510669324e-05	0.00143590190046388	0.00125159210428494	NEUROG3/FARP1/DBN1/CAMK2B/HDAC2/MAP1B/KIDINS220/RBFOX2/CAPRIN1/ARID1B/GSK3B/DLG5/ABI2/DHX36/RERE/DYNLT1/CUX1/TRAK1/PAK2/BTBD3/ITGB1/UBE3A/ASAP1/FYN/PPP3CA/COBL	26
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1901796	regulation of signal transduction by p53 class mediator	22/863	180/18670	3.0679201178501e-05	0.00143590190046388	0.00125159210428494	CHD4/DDX5/HDAC2/TP53INP1/MDM2/KDM1A/BRD7/TRIM24/RPL23/RBBP4/TAF15/CSNK2A1/UBB/SSRP1/HNRNPK/JMY/TAF7/EHMT1/TP53BP2/TAF11/EHMT2/EP300	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031018	endocrine pancreas development	10/863	45/18670	3.08611751741492e-05	0.00143590190046388	0.00125159210428494	PAX4/INSM1/SOX4/NEUROG3/RFX3/RFX6/ONECUT2/BMP4/FOXA2/GSK3B	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032392	DNA geometric change	17/863	119/18670	3.31961404049679e-05	0.00153037252784371	0.00133393665113541	HMGB3/CHD7/CHD6/CHD4/SMARCA1/XRCC5/ATRX/CETN2/HMGB1/DHX36/PARP1/UBB/G3BP1/DHX9/RUVBL1/XRCC6/HMGB2	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0140056	organelle localization by membrane tethering	21/863	169/18670	3.60402216750054e-05	0.00164638285379002	0.00143505609942294	TUBA1A/PCM1/RAB3B/CETN2/TUBB/DYNLL1/YWHAE/RAB3IP/YWHAG/DCTN3/DYNC1H1/CKAP5/CNTRL/STX16/DCTN2/CEP97/TMEM67/RAB11A/AKAP9/DYNC1I2/NPHP1	21
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071375	cellular response to peptide hormone stimulus	32/863	321/18670	3.84140183869719e-05	0.00173901299454535	0.00151579640121565	PHIP/PKM/ROCK1/CFLAR/MAP1B/ATP2B1/SMARCC1/MDM2/GNAI2/ARID1B/GSK3B/APEX1/YWHAG/PARP1/GRB2/ATP6V0E1/PIK3R3/PRKDC/ATP6V1G1/PRKAR1A/STXBP4/ATP6V1D/ATP6V1B2/PTK2/FYN/MBD5/CREB1/GCLC/ATP6V1F/ERRFI1/SRSF5/HDAC5	32
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034728	nucleosome organization	22/863	184/18670	4.30767001429719e-05	0.00193268230552173	0.00168460666630551	SMARCA1/SMARCE1/TSPYL4/SET/NAP1L1/ATRX/SMARCC1/SMARCC2/RSF1/SMARCA5/NASP/SMARCA4/RBBP4/PTMA/ARID1A/HP1BP3/NAP1L4/ASF1A/RUVBL1/SMARCD1/ARID2/HMGB2	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043414	macromolecule methylation	31/863	309/18670	4.47676412718808e-05	0.00199077342824072	0.00173524131655609	GNAS/ZC3H13/RAB3B/ATRX/KDM1A/PARP1/RBM15B/ARID4B/MLLT6/MTF2/PRMT1/TRMT9B/MPHOSPH8/DNMT3A/TET2/TRIM28/KMT2E/KMT2A/HSD17B10/BTG1/SNRPD3/SUZ12/LCMT1/DPY30/EHMT1/RTF1/IWS1/RNMT/COPRS/EHMT2/BUD23	31
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006278	RNA-dependent DNA biosynthetic process	13/863	77/18670	4.74570160736924e-05	0.0020918553137746	0.00182334851230502	XRCC5/CCT3/HNRNPU/HSP90AB1/CCT6A/TERF2IP/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043967	histone H4 acetylation	12/863	67/18670	5.05683264281121e-05	0.00219056758880399	0.00190939025650975	KANSL1/ACTL6A/MORF4L2/EPC1/KMT2A/USP22/MORF4L1/RUVBL1/IWS1/BRD8/ING4/EP300	12
